player,playerid,team,assist_player,teammate_1,teammate_2,teammate_3,teammate_4,teammate_5,block_player,opplayer_1,opplayer_2,opplayer_3,opplayer_4,opplayer_5,date,period,time,shot_clock,margin,x,y,shottype,assisted,putback,closest_def_dist,touch_time,dribble_range,value,made,blocked,and1,video_url
Clint Capela,203991,ATL,Kevin Huerter,1628989,1629027,201568,203991,203992,NA,1628374,1628464,1629632,203107,203897,2021-04-09,4,383,NA,-4,5,4,AtRim,TRUE,FALSE,NA,Touch < 2 Seconds,0 Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/507/c0ea3a8e-dc18-201c-a38a-ff0ac4435885_960x540.mp4
Danilo Gallinari,201568,ATL,Bogdan Bogdanovic,1628989,1629027,201568,203991,203992,NA,1628374,1628464,1629632,203107,203897,2021-04-09,4,349,NA,-2,-78,237,Arc3,TRUE,FALSE,NA,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/511/e5e08379-4736-c8ab-0daa-cdf003b73e5e_960x540.mp4
Clint Capela,203991,ATL,Trae Young,1628989,1629027,201568,203991,203992,NA,1628374,1629632,1630172,201152,202696,2021-04-09,4,312,NA,1,5,2,AtRim,TRUE,FALSE,NA,Touch < 2 Seconds,0 Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/523/004c3df1-9d59-66d9-dad2-5a6f3703df13_960x540.mp4
Danilo Gallinari,201568,ATL,Trae Young,1628989,1629027,201568,203991,203992,NA,1628374,1629632,1630172,201152,202696,2021-04-09,4,276,NA,1,15,251,Arc3,TRUE,FALSE,NA,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/526/f072d94d-9a9b-a51e-edfd-813917bb5fa6_960x540.mp4
Clint Capela,203991,ATL,Trae Young,1628989,1629027,201568,203991,203992,NA,1628374,1629632,1630172,201152,202696,2021-04-09,4,243,NA,4,4,5,AtRim,TRUE,FALSE,NA,Touch < 2 Seconds,0 Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/530/ba78643b-104a-6432-a48e-789fc46cb1c2_960x540.mp4
Trae Young,1629027,ATL,NA,1628989,1629027,201568,203991,203992,NA,1628374,1630172,201152,202696,203897,2021-04-09,4,206,NA,6,40,44,ShortMidRange,FALSE,FALSE,2-4 Feet - Tight,Touch 6+ Seconds,7+ Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/538/5ae85f92-eb28-68af-3a25-8bf45c46313e_960x540.mp4
Clint Capela,203991,ATL,Trae Young,1628989,1629027,201568,203991,203992,NA,1628374,1629632,1630172,202696,203897,2021-04-09,4,162,NA,8,3,2,AtRim,TRUE,FALSE,NA,Touch < 2 Seconds,0 Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/545/1f619a95-a649-28c2-2773-8e4e1c66743d_960x540.mp4
Danilo Gallinari,201568,ATL,NA,1628989,1629027,201568,203991,203992,NA,1628374,1629632,1630172,202696,203897,2021-04-09,4,123,NA,10,-94,205,LongMidRange,NA,FALSE,NA,NA,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/552/12b23d97-f274-7546-2b76-8b1ca254676b_960x540.mp4
Danilo Gallinari,201568,ATL,Trae Young,1628989,1629027,201568,203991,203992,NA,1628374,1629632,1630172,202696,203897,2021-04-09,4,59,NA,7,-115,232,Arc3,TRUE,FALSE,NA,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/560/45eae37a-f96a-e23b-e73e-0acf861e71f8_960x540.mp4
Trae Young,1629027,ATL,NA,1628989,1629027,201568,203991,203992,NA,1628374,1629632,1630172,202696,203897,2021-04-09,4,28,NA,10,-39,117,ShortMidRange,FALSE,FALSE,2-4 Feet - Tight,Touch 6+ Seconds,7+ Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/567/ff6c5964-7470-17fc-2aaa-76d53134a93a_960x540.mp4
Danilo Gallinari,201568,ATL,NA,101150,1628989,1630168,201568,203524,NA,1628374,1628464,202066,202329,203107,2021-05-01,1,137,NA,0,22,260,Arc3,NA,FALSE,4-6 Feet - Open,Touch < 2 Seconds,0 Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/01/0022000959/137/fe4cd829-fab5-9d20-5699-56f17aa7e47b_960x540.mp4
Danilo Gallinari,201568,ATL,NA,101150,1628989,1630168,201568,203524,NA,1627756,1628374,1628464,202329,203107,2021-05-01,1,0,NA,5,-87,246,Arc3,NA,FALSE,4-6 Feet - Open,Touch < 2 Seconds,0 Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/01/0022000959/158/f614b858-f2c5-b86f-79d9-6a2347d4bc78_960x540.mp4
Bogdan Bogdanovic,203992,ATL,NA,1629027,201568,203503,203991,203992,NA,1629632,1630172,201152,202329,203107,2021-05-01,4,438,NA,5,43,160,LongMidRange,FALSE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/01/0022000959/535/f603cd16-200b-5f75-4179-28a384515cfb_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1629027,203503,203991,203992,NA,1627853,1629632,1630172,201152,202066,2021-05-01,4,262,NA,10,145,207,Arc3,NA,FALSE,NA,NA,NA,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/01/0022000959/570/98fec4a3-fd9a-c881-803f-b13765a6aab6_960x540.mp4
Bogdan Bogdanovic,203992,ATL,Trae Young,1628381,1629027,203503,203991,203992,NA,1627853,1629632,1630172,201152,202066,2021-05-01,4,227,NA,10,-1,-6,AtRim,TRUE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/01/0022000959/574/88e53544-ae4f-df06-fb11-0a0d68920bd2_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1628989,1629027,203991,203992,NA,1628464,1629632,1630172,201152,202066,2021-05-01,4,91,NA,10,-160,253,Arc3,NA,FALSE,NA,NA,NA,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/01/0022000959/599/af07516a-7a7e-8b7d-a847-493ad36f56ff_960x540.mp4
De'Andre Hunter,1629631,ATL,Trae Young,1628381,1629027,1629629,1629631,201568,NA,1628374,1628976,1629632,1630172,203897,2020-12-23,1,640,NA,-3,13,-3,AtRim,TRUE,FALSE,2-4 Feet - Tight,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/14/f5a3c31d-d5f5-752e-0ea2-6bdd5d83389e_960x540.mp4
De'Andre Hunter,1629631,ATL,NA,1628981,1628989,1629631,203524,203992,NA,1627853,1628374,1628990,1629690,203490,2020-12-23,1,118,NA,10,-16,2,AtRim,FALSE,FALSE,2-4 Feet - Tight,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/153/160ebc49-9bbf-ac50-fada-f1f0c6e50f56_960x540.mp4
De'Andre Hunter,1629631,ATL,Kevin Huerter,1628981,1628989,1629631,203524,203992,NA,1627853,1628374,1628990,1629690,203490,2020-12-23,1,89,NA,12,-1,0,AtRim,TRUE,FALSE,2-4 Feet - Tight,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/156/b1e0e7c8-b15e-119b-88b0-38663fc36d97_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1628989,1629027,1629631,201568,NA,1628374,1629632,1630172,203490,203897,2020-12-23,2,219,NA,22,221,58,Corner3,FALSE,FALSE,NA,NA,NA,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/299/e37e1a88-ae31-6b58-2f63-01a54fa83d96_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1628989,1629027,1629631,201568,NA,1628374,1628976,1629632,1630172,203490,2020-12-23,2,201,NA,25,-39,258,Arc3,FALSE,FALSE,NA,NA,NA,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/305/35aea0b6-ef84-9e61-c2a5-dc0756ba6e94_960x540.mp4
Trae Young,1629027,ATL,NA,1628989,1629027,201568,203524,203992,NA,1628374,1628976,1629632,1630172,203490,2020-12-23,2,55,NA,24,118,222,Arc3,FALSE,FALSE,NA,NA,NA,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/336/67779ee3-f4d8-76e7-f377-1722703b8fad_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1628989,1629027,1629629,201568,NA,1627853,1628990,1629655,203490,203897,2020-12-23,4,597,NA,30,0,0,AtRim,FALSE,TRUE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/573/33ad2f93-8e5f-dc44-2ad9-9d27ad43fd83_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1629027,1629629,1629631,201568,NA,1627853,1628990,1629632,1629655,1629690,2020-12-23,4,542,NA,32,-59,22,ShortMidRange,FALSE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2020/12/23/0022000015/589/de259a5c-2441-5519-1019-dc7251fa3b10_960x540.mp4
Trae Young,1629027,ATL,NA,1628989,1629027,203524,203991,203992,NA,1630172,201152,202696,203107,203897,2021-04-09,1,546,NA,-4,-58,113,ShortMidRange,FALSE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/27/31d80f94-8d62-9d6e-9fc1-d9cd2030e2d0_960x540.mp4
Trae Young,1629027,ATL,NA,1628989,1629027,203524,203991,203992,NA,1630172,201152,202696,203107,203897,2021-04-09,1,463,NA,-4,20,67,ShortMidRange,FALSE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/40/991f48d8-9f38-66c9-4885-764d85c014ba_960x540.mp4
Trae Young,1629027,ATL,NA,1629027,201568,203503,203991,203992,NA,1628374,1628972,1629632,202696,203107,2021-04-09,1,217,NA,-6,-5,108,ShortMidRange,FALSE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/96/6b4ec8cd-a13b-1d1f-1f1b-1ab59891f408_960x540.mp4
Trae Young,1629027,ATL,Danilo Gallinari,101150,1629027,1630168,201568,203503,NA,1628374,1628972,1629632,202696,203107,2021-04-09,1,139,NA,-7,119,152,LongMidRange,TRUE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/114/d35e3b66-562d-be0b-33a8-0c08478d0659_960x540.mp4
Trae Young,1629027,ATL,NA,1628989,1629027,203524,203991,203992,NA,1630172,201152,202696,203107,203897,2021-04-09,2,286,NA,-11,32,194,LongMidRange,FALSE,FALSE,NA,Touch 6+ Seconds,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/245/7d1c790f-3774-073f-80f6-7d307ef82981_960x540.mp4
Bogdan Bogdanovic,203992,ATL,NA,1628989,1629027,203524,203991,203992,NA,1630172,201152,202696,203107,203897,2021-04-09,2,244,NA,-9,141,229,Arc3,NA,FALSE,4-6 Feet - Open,Touch < 2 Seconds,0 Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/250/26e8f90e-d2ff-a78d-3e76-86e94e55f9c3_960x540.mp4
Bogdan Bogdanovic,203992,ATL,NA,1628989,1629027,203524,203991,203992,NA,1630172,201152,202696,203107,203897,2021-04-09,2,238,NA,-9,236,74,Corner3,NA,FALSE,4-6 Feet - Open,Touch < 2 Seconds,0 Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/09/0022000791/253/eed0f7f1-955c-bb78-8389-3ce6e72c6ef7_960x540.mp4
