player,playerid,team,assist_player,teammate_1,teammate_2,teammate_3,teammate_4,teammate_5,block_player,opplayer_1,opplayer_2,opplayer_3,opplayer_4,opplayer_5,date,period,time,shot_clock,margin,x,y,shottype,assisted,putback,closest_def_dist,touch_time,dribble_range,value,made,blocked,and1,video_url
John Collins,1628381,ATL,Kevin Huerter,1628381,1628989,1629027,1629629,203524,NA,1628467,1628973,203501,203504,204001,2021-02-03,2,429,NA,0,0,158,LongMidRange,TRUE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/238/6bedd0ca-9c5f-ea83-018c-a19d4af985f3_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1628989,1629027,1629629,203524,NA,1626196,1627827,1629029,203501,204001,2021-02-03,2,360,NA,0,-66,127,LongMidRange,NA,FALSE,NA,NA,3-6 Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/260/2ea2b30c-1003-34d2-3045-cfdaebbe4884_960x540.mp4
John Collins,1628381,ATL,Kevin Huerter,1628381,1628989,1629027,1629629,203524,NA,1626196,1627827,1629029,203501,204001,2021-02-03,2,333,NA,-2,4,7,AtRim,TRUE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/263/a7f40806-f168-1255-ebf2-6cd22cbdcd45_960x540.mp4
Trae Young,1629027,ATL,NA,1628989,1629027,1629629,201568,203991,Willie Cauley-Stein,1626161,1626196,1628467,1629029,203501,2021-02-03,2,224,NA,2,-18,27,AtRim,NA,FALSE,NA,NA,3-6 Dribbles,2,FALSE,TRUE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/295/1ac48344-bbf4-2e52-53a4-3720ede76157_960x540.mp4
John Collins,1628381,ATL,Kevin Huerter,1628381,1628989,1629027,1629629,203991,NA,1626196,1627827,1628467,1629029,204001,2021-02-03,3,699,NA,3,-8,251,Arc3,TRUE,FALSE,NA,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/355/17c99d8c-0715-743c-67a7-bd741032d528_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1628989,1629027,1629629,203991,NA,1626196,1627827,1628467,1629029,204001,2021-02-03,3,645,NA,6,-128,148,LongMidRange,NA,FALSE,2-4 Feet - Tight,NA,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/362/f36d8d32-2f92-9868-9ddf-b6526d2bbf4b_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1628989,1629027,1629629,203991,NA,1626196,1627827,1628467,1629029,204001,2021-02-03,3,433,NA,-3,-27,50,ShortMidRange,NA,FALSE,2-4 Feet - Tight,NA,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/03/0022000330/393/3a289526-2e1d-d539-4d55-6f451b366d42_960x540.mp4
John Collins,1628381,ATL,Danilo Gallinari,1628381,1628989,1629027,201568,203524,NA,1626161,1626196,1628467,1629029,203501,2021-02-03,3,375,NA,-5,187,156,Arc3,TRUE,FALSE,NA,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,NA
John Collins,1628381,ATL,Cam Reddish,1628381,1628989,1629027,1629629,203991,NA,1626196,1628467,1628973,203501,204001,2021-02-10,1,351,NA,1,-4,15,AtRim,TRUE,FALSE,2-4 Feet - Tight,Touch 2-6 Seconds,1 Dribble,2,TRUE,NA,TRUE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/72/6b716140-c51e-97f1-9b75-b079806dcd9a_960x540.mp4
Trae Young,1629027,ATL,NA,1628381,1628989,1629027,1629629,201568,NA,1626196,1628467,1628973,203501,204001,2021-02-10,1,321,NA,2,9,1,AtRim,FALSE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/83/cf2f483f-3f4b-2aec-803d-20a0f92acb8b_960x540.mp4
John Collins,1628381,ATL,Tony Snell,1628381,1629027,1629629,201568,203503,NA,1626196,1628467,1628973,203501,204001,2021-02-10,1,271,NA,4,-30,93,ShortMidRange,TRUE,FALSE,2-4 Feet - Tight,Touch 2-6 Seconds,1 Dribble,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/92/3d017f46-3e79-77d1-accc-681334ff0a61_960x540.mp4
Trae Young,1629027,ATL,NA,1629027,1630168,201568,203503,203524,NA,1626161,1627827,1628973,1629029,203501,2021-02-10,1,128,NA,2,-49,77,ShortMidRange,FALSE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/02/10/0022000384/135/86ab2456-ff84-3814-37ac-723b876e97fa_960x540.mp4
