player,playerid,team,assist_player,teammate_1,teammate_2,teammate_3,teammate_4,teammate_5,block_player,opplayer_1,opplayer_2,opplayer_3,opplayer_4,opplayer_5,date,period,time,shot_clock,margin,x,y,shottype,assisted,putback,closest_def_dist,touch_time,dribble_range,value,made,blocked,and1,video_url
Lou Williams,101150,ATL,NA,101150,1628989,1629164,1630168,203503,NA,1626195,1628411,1629638,1630184,201949,2021-04-02,3,161,NA,17,3,143,LongMidRange,FALSE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/468/5a5b472a-b220-ac5a-e833-958b05055969_960x540.mp4
Lou Williams,101150,ATL,NA,101150,1629164,1630168,203503,203524,NA,1626195,1628411,1629638,1630184,201949,2021-04-02,3,42,NA,13,42,39,ShortMidRange,FALSE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/491/cb0d2a3e-4482-322a-ef77-4687a454b879_960x540.mp4
Bogdan Bogdanovic,203992,ATL,Kevin Huerter,101150,1628989,203503,203991,203992,NA,1628411,1629637,1629638,1630184,1630230,2021-04-02,4,412,NA,16,-142,207,Arc3,TRUE,FALSE,NA,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/579/57bf1931-d08b-bce8-7c97-ef10996b6ccf_960x540.mp4
Bogdan Bogdanovic,203992,ATL,Kevin Huerter,101150,1628989,203503,203991,203992,NA,1628411,1629637,1629638,1630184,1630230,2021-04-02,4,391,NA,19,-230,54,Corner3,TRUE,FALSE,NA,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/583/53454811-deae-8c0d-7600-f61d8c145b1f_960x540.mp4
Trae Young,1629027,ATL,NA,1628989,1629027,203524,203991,203992,NA,1628366,1629627,201949,202339,203500,2021-04-06,1,687,NA,-2,124,222,Arc3,FALSE,FALSE,NA,NA,NA,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/8/f6f8983d-f5bf-f7d8-5b8c-b782cdb05b0f_960x540.mp4
Trae Young,1629027,ATL,Bogdan Bogdanovic,1628989,1629027,203524,203991,203992,NA,1628366,1629627,201949,202339,203500,2021-04-06,1,630,NA,-1,-56,247,Arc3,TRUE,FALSE,NA,NA,NA,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/17/b4aa37e5-6a84-d401-e391-418f6b5ffe10_960x540.mp4
Tony Snell,203503,ATL,NA,101150,1629027,1630168,201568,203503,NA,1628366,1629627,1629637,1630230,202738,2021-04-06,1,111,NA,-2,-1,95,ShortMidRange,NA,FALSE,2-4 Feet - Tight,Touch 2-6 Seconds,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/126/5ffd40c9-2b92-2470-3f82-67673e909d28_960x540.mp4
Tony Snell,203503,ATL,NA,101150,1628989,1630168,201568,203503,Naji Marshall,1628366,1629627,1629637,1630230,202738,2021-04-06,1,90,NA,-2,26,43,ShortMidRange,NA,FALSE,2-4 Feet - Tight,Touch 2-6 Seconds,NA,2,FALSE,TRUE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/131/6d067008-d502-0096-eba4-4f3a3e8f9de9_960x540.mp4
Bogdan Bogdanovic,203992,ATL,Trae Young,1628989,1629027,203524,203991,203992,NA,1628366,1629627,201949,202339,203500,2021-04-06,3,558,NA,2,-120,229,Arc3,TRUE,FALSE,NA,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/387/89081ac5-a87a-1469-d3ca-b0e72d5337ae_960x540.mp4
Bogdan Bogdanovic,203992,ATL,Solomon Hill,1628989,1629027,203524,203991,203992,NA,1628366,1629627,1630230,202339,203500,2021-04-06,3,425,NA,4,234,29,Corner3,TRUE,FALSE,NA,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/419/891eae44-6a9b-a80f-2f7b-1bb162137c9e_960x540.mp4
Bogdan Bogdanovic,203992,ATL,Trae Young,1628989,1629027,203524,203991,203992,NA,1628366,1629627,1630230,202339,203500,2021-04-06,3,396,NA,7,230,25,Corner3,TRUE,FALSE,NA,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/423/9df41f62-d8e3-f6f2-b82f-d1fba3346863_960x540.mp4
Trae Young,1629027,ATL,Solomon Hill,1628989,1629027,203524,203991,203992,NA,1628366,1629627,1630230,202339,203500,2021-04-06,3,234,NA,7,-8,358,Arc3,TRUE,FALSE,NA,NA,NA,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/444/8da8a34f-e2e3-9bd3-1bba-a440e0260437_960x540.mp4
Trae Young,1629027,ATL,NA,1628989,1629027,203524,203991,203992,NA,1628366,1629627,1630230,202339,203500,2021-04-06,3,208,NA,10,-209,137,Arc3,FALSE,FALSE,NA,NA,NA,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/448/a50881a3-46e5-c013-e938-6e280710a536_960x540.mp4
Trae Young,1629027,ATL,Lou Williams,101150,1629027,1630168,201568,203503,NA,1628366,1628411,1629637,1630230,202738,2021-04-06,3,87,NA,14,44,358,Arc3,TRUE,FALSE,NA,NA,NA,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/06/0022000770/481/01ba6f17-9bda-e6cb-583c-3c4c106e5b1d_960x540.mp4
Bogdan Bogdanovic,203992,ATL,NA,1628989,1629164,203524,203991,203992,NA,1629637,1629638,1630230,201949,202339,2021-04-02,1,517,NA,-7,-26,152,LongMidRange,NA,FALSE,6+ Feet - Wide Open,NA,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/48/d7f0c2b9-1e8a-fbbe-9fcf-95d1415aaa52_960x540.mp4
Lou Williams,101150,ATL,NA,101150,1628989,1630168,203503,203992,NA,1626195,1628411,1629638,1630184,201949,2021-04-02,1,247,NA,-2,43,66,ShortMidRange,FALSE,FALSE,4-6 Feet - Open,NA,7+ Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/104/a5b0f733-8cc0-37f7-1fe2-55f2ec6c54a8_960x540.mp4
Bogdan Bogdanovic,203992,ATL,NA,101150,1628989,1630168,203503,203992,NA,1626195,1628411,1629638,1630184,201949,2021-04-02,1,213,NA,-1,139,27,LongMidRange,NA,FALSE,6+ Feet - Wide Open,NA,NA,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/114/ac893614-bd9e-6258-0e75-607bfb2bbe56_960x540.mp4
Lou Williams,101150,ATL,NA,101150,1630168,1630219,1630233,203503,NA,1626195,1628411,1629117,1629638,1630184,2021-04-02,1,105,NA,-5,-109,48,ShortMidRange,FALSE,FALSE,4-6 Feet - Open,NA,7+ Dribbles,2,TRUE,NA,TRUE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/145/6308bb91-afa7-3caa-5618-49ec59923bcb_960x540.mp4
Tony Snell,203503,ATL,NA,101150,1630219,1630233,203503,203991,NA,1626195,1629117,1630184,1630230,202339,2021-04-02,2,677,NA,-6,-100,94,ShortMidRange,FALSE,FALSE,2-4 Feet - Tight,Touch 2-6 Seconds,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/187/ed645b93-526b-dde3-0649-65a0418129e7_960x540.mp4
Tony Snell,203503,ATL,NA,101150,1630219,1630233,203503,203991,NA,1626195,1629117,1630184,1630230,202339,2021-04-02,2,653,NA,-6,-49,50,ShortMidRange,FALSE,FALSE,2-4 Feet - Tight,Touch 2-6 Seconds,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/189/ad1b5c8c-17f3-9c98-9361-2b3aef4c0aac_960x540.mp4
Brandon Goodwin,1629164,ATL,NA,101150,1628989,1629164,1630168,203503,NA,1626195,1628411,1629638,1630184,201949,2021-04-02,3,256,NA,15,-20,10,AtRim,FALSE,FALSE,NA,NA,NA,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/02/0022000742/455/090e0494-3802-6f02-8b8b-f1bc325d0050_960x540.mp4
