player,playerid,team,assist_player,teammate_1,teammate_2,teammate_3,teammate_4,teammate_5,block_player,opplayer_1,opplayer_2,opplayer_3,opplayer_4,opplayer_5,date,period,time,shot_clock,margin,x,y,shottype,assisted,putback,closest_def_dist,touch_time,dribble_range,value,made,blocked,and1,video_url
Anthony Gill,1630264,WAS,Russell Westbrook,1629655,1629726,1630264,201566,202397,NA,1629012,1629662,1629725,1629731,1630271,2021-05-14,3,127,22-18 Very Early,6,24,13,AtRim,TRUE,FALSE,2-4 Feet - Tight,Touch < 2 Seconds,0 Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/497/46f18dbc-4291-1166-fbc1-5c55a670992e_960x540.mp4
Garrison Mathews,1629726,WAS,Russell Westbrook,1629655,1629726,1630264,201566,202397,NA,1629012,1629662,1629725,1629731,1630271,2021-05-14,3,102,15-7 Average,7,-198,173,Arc3,TRUE,FALSE,2-4 Feet - Tight,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,TRUE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/504/8b4706d2-4436-3d32-2be5-f39162ea7e7b_960x540.mp4
Russell Westbrook,201566,WAS,NA,1629655,1629726,1630264,201566,202397,NA,1629012,1629662,1629725,1629731,1630271,2021-05-14,3,74,22-18 Very Early,11,-146,224,Arc3,NA,FALSE,6+ Feet - Wide Open,Touch < 2 Seconds,0 Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/511/22766e52-f413-c46a-b342-6187a90aeb3e_960x540.mp4
Daniel Gafford,1629655,WAS,NA,1629655,1629726,1630264,201566,202397,NA,1629012,1629662,1629725,1629731,1630271,2021-05-14,3,68,15-7 Average,11,-8,35,AtRim,NA,FALSE,2-4 Feet - Tight,Touch 2-6 Seconds,1 Dribble,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/513/7245d9ce-e7d8-7086-8c94-7aadafa4820b_960x540.mp4
Daniel Gafford,1629655,WAS,NA,1629655,1629726,1630264,201566,202397,NA,1626224,1628386,1629012,1629731,1630171,2021-05-14,4,591,15-7 Average,14,5,16,AtRim,NA,FALSE,2-4 Feet - Tight,Touch < 2 Seconds,0 Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/568/63e5de22-f491-ae1c-1bc0-b5a2d24e33b4_960x540.mp4
Davis Bertans,202722,WAS,NA,1629060,1630264,201566,201577,202722,NA,1626224,1628386,1629662,1629725,1630171,2021-05-14,4,356,15-7 Average,13,202,130,Arc3,NA,FALSE,2-4 Feet - Tight,Touch < 2 Seconds,0 Dribbles,3,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/619/99069d23-ba84-15c0-0d9d-bbfedc28dba3_960x540.mp4
Rui Hachimura,1629060,WAS,NA,1629060,1630264,201566,201577,202722,NA,1628386,1629012,1629662,1630171,1630271,2021-05-14,4,334,18-15 Early,11,16,195,LongMidRange,NA,FALSE,4-6 Feet - Open,Touch < 2 Seconds,0 Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/629/582ba811-73f4-14e8-b7ff-cdc617f399c8_960x540.mp4
Davis Bertans,202722,WAS,Ish Smith,1629060,201566,201577,202397,202722,NA,1628386,1629012,1629731,1630171,1630271,2021-05-14,4,219,22-18 Very Early,12,-228,-7,Corner3,TRUE,FALSE,6+ Feet - Wide Open,Touch < 2 Seconds,0 Dribbles,3,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/649/205ba32f-a3b1-98cd-44c5-02b62d5621b2_960x540.mp4
Rui Hachimura,1629060,WAS,Robin Lopez,1629060,201566,201577,202397,202722,NA,1628386,1629012,1629731,1630171,1630271,2021-05-14,4,61,4-0 Very Late,15,-82,105,ShortMidRange,TRUE,FALSE,2-4 Feet - Tight,Touch 2-6 Seconds,2 Dribbles,2,TRUE,NA,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/671/e45936a6-bef8-611a-8466-d46cb4947dd2_960x540.mp4
Robin Lopez,201577,WAS,NA,1629726,1630216,1630264,201577,202397,NA,1629012,1629662,1629731,1630171,1630271,2021-05-14,4,40,15-7 Average,15,-36,43,ShortMidRange,NA,FALSE,2-4 Feet - Tight,Touch 2-6 Seconds,1 Dribble,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/05/14/0022000204/685/f7d959a5-a21e-a89f-9b79-3f302b994220_960x540.mp4
Rui Hachimura,1629060,WAS,NA,1629060,201566,203078,203458,203526,NA,1628386,1629012,1629636,1630171,201567,2021-04-30,1,654,24-22,-2,0,0,AtRim,NA,TRUE,0-2 Feet - Very Tight,Touch < 2 Seconds,0 Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/15/59ac95e0-c77a-6558-c57a-6934d3fc8ca8_960x540.mp4
Raul Neto,203526,WAS,NA,1629060,201566,203078,203458,203526,NA,1628386,1629012,1629636,1630171,201567,2021-04-30,1,629,15-7 Average,-2,54,126,ShortMidRange,NA,FALSE,4-6 Feet - Open,Touch 2-6 Seconds,3-6 Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/19/6d35aab5-b463-8dd3-52d7-a86c4f0d21b8_960x540.mp4
Alex Len,203458,WAS,NA,1629060,201566,203078,203458,203526,NA,1628386,1629012,1629636,1630171,201567,2021-04-30,1,599,18-15 Early,-2,-9,150,LongMidRange,NA,FALSE,2-4 Feet - Tight,Touch < 2 Seconds,0 Dribbles,2,FALSE,FALSE,FALSE,https://videos.nba.com/nba/pbp/media/2021/04/30/0022000951/24/19640ea5-59e7-6493-553a-e3570ec4dec6_960x540.mp4
