LHS,RHS,support,confidence,coverage,lift,count
"{player=Elfrid Payton,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.751686731049081e-4,0.5098039215686274,5.397539357057812e-4,1.092453491766716,52
"{player=Lonnie Walker IV,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.3758433655245404e-4,0.6842105263157895,2.010847995766636e-4,1.2828777653145842,26
"{player=Lonnie Walker IV,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.005423997883318e-4,0.5277777777777778,1.9050138907262865e-4,1.130969480258491,19
"{player=Lonnie Walker IV,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.4341844159280328e-4,0.7076923076923077,3.4396084138113505e-4,1.3269055229407651,46
"{player=Lonnie Walker IV,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.005423997883318e-4,0.5,2.010847995766636e-4,1.071444770771202,19
"{player=Lonnie Walker IV,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.5,2.010847995766636e-4,0.9374875977298884,19
"{player=Lonnie Walker IV,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.010847995766636e-4,0.5757575757575758,3.492525466331525e-4,1.079531173143508,38
"{player=Lonnie Walker IV,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.4816774705648896e-4,0.5957446808510638,2.487101468448208e-4,1.276615046025262,28
"{player=Lonnie Walker IV,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.116682100806985e-4,0.625,3.3866913612911763e-4,1.1718594971623606,40
"{player=Patty Mills,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.005423997883318e-4,0.76,1.3229263130043657e-4,1.628596051572227,19
"{player=Patty Mills,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},3.1750231512104774e-4,0.6593406593406593,4.815451779335891e-4,1.236247381621831,60
"{player=Patty Mills,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},3.227940203730652e-4,0.7093023255813954,4.5508665167350173e-4,1.329924266547051,61
"{player=Patty Mills,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},3.280857256250827e-4,0.6138613861386139,5.344622304537637e-4,1.1509748724604572,62
"{player=Patty Mills,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.487101468448207e-4,0.6103896103896104,4.074613044053446e-4,1.1444653790468768,47
"{player=Terrence Ross,period=4,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.4816774705648896e-4,0.6222222222222222,2.381267363407858e-4,1.166651232730528,28
"{player=Terrence Ross,period=3,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.270009260484191e-4,0.5581395348837209,2.275433258367509e-4,1.0464977835124336,24
"{player=Terrence Ross,period=2,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.3229263130043657e-4,0.5319148936170213,2.487101468448208e-4,0.997327231627541,25
"{player=Terrence Ross,period=1,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.5789473684210527,2.010847995766636e-4,1.0855119552661867,22
"{player=Terrence Ross,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.1112581029236671e-4,0.65625,1.693345680645588e-4,1.2304524720204786,21
"{player=Terrence Ross,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.625,1.6933456806455881e-4,1.1718594971623606,20
"{player=Terrence Ross,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.0637650482868103e-4,0.609375,3.386691361291176e-4,1.1425630097333015,39
"{player=Terrence Ross,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.2225162058473342e-4,0.7368421052631579,3.016271993649954e-4,1.3815606703387828,42
"{player=Terrence Ross,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.275433258367509e-4,0.7049180327868853,3.227940203730652e-4,1.3217038263077117,43
"{player=Terrence Ross,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.5875115756052387e-4,0.6,2.6458526260087314e-4,1.1249851172758663,30
"{player=Josh Richardson,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.7333333333333333,1.587511575605239e-4,1.3749818100038362,22
"{player=Josh Richardson,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.1112581029236671e-4,0.525,2.1166821008069848e-4,0.9843619776163829,21
"{player=Josh Richardson,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.5128205128205128,2.0637650482868106e-4,0.9615257412614241,20
"{player=Josh Richardson,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.2170922079640164e-4,0.696969696969697,1.7462627331657626e-4,1.306800893805299,23
"{player=Josh Richardson,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.487101468448207e-4,0.6911764705882353,3.5983595713718746e-4,1.2959387380383751,47
"{player=Josh Richardson,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.7991797856859373e-4,0.6296296296296297,2.8575208360894297e-4,1.180539937882082,34
"{player=Josh Richardson,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.3758433655245404e-4,0.6190476190476191,2.2225162058473345e-4,1.3265506685738693,26
"{player=Josh Richardson,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.010847995766636e-4,0.6666666666666666,3.016271993649954e-4,1.2499834636398512,38
"{player=Tyrese Haliburton,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.0583410504034925e-4,0.5,2.116682100806985e-4,1.071444770771202,20
"{player=Tyrese Haliburton,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.5,2.116682100806985e-4,0.9374875977298884,20
"{player=Tyrese Haliburton,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.2170922079640164e-4,0.5609756097560976,2.1695991533271595e-4,1.0518153535506067,23
"{player=Tyrese Haliburton,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.1112581029236671e-4,0.5675675675675675,1.9579309432464612e-4,1.0641751109366302,21
"{player=Tyrese Haliburton,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.2170922079640164e-4,0.696969696969697,1.7462627331657626e-4,1.4935290744083423,23
"{player=Tyrese Haliburton,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.5875115756052387e-4,0.5263157894736842,3.016271993649954e-4,0.9868290502419877,30
"{player=Tyrese Haliburton,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.7462627331657626e-4,0.7021276595744681,2.487101468448207e-4,1.316471945748354,33
"{player=Tyrese Haliburton,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.852096838206112e-4,0.660377358490566,2.8046037835692555e-4,1.2381911668130603,35
"{player=Tyrese Haliburton,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.4287604180447148e-4,0.5510204081632653,2.5929355734885567e-4,1.0331495974982443,27
"{player=Jae'Sean Tate,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.6060606060606061,1.7462627331657626e-4,1.1363486033089558,20
"{player=Jae'Sean Tate,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.7462627331657626e-4,0.6346153846153846,2.751686731049081e-4,1.3599106705942179,33
"{player=Jae'Sean Tate,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.6458526260087314e-4,0.625,4.23336420161397e-4,1.3393059634640025,50
"{player=Jae'Sean Tate,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.6470588235294118,1.7991797856859373e-4,1.213219244121032,22
"{player=Jae'Sean Tate,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},3.016271993649954e-4,0.6785714285714286,4.4450324116946684e-4,1.454103617475203,57
"{player=Jae'Sean Tate,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.3758433655245404e-4,0.8125,1.6933456806455881e-4,1.5234173463110687,26
"{player=Jae'Sean Tate,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},3.016271993649954e-4,0.7402597402597403,4.0746130440534465e-4,1.586294855427494,57
"{player=LaMelo Ball,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.2170922079640164e-4,0.696969696969697,1.7462627331657626e-4,1.306800893805299,23
"{player=LaMelo Ball,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.1112581029236671e-4,0.6176470588235294,1.799179785685937e-4,1.3235494227173674,21
"{player=LaMelo Ball,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.6933456806455881e-4,0.6956521739130435,2.434184415928033e-4,1.3043305707546273,32
"{player=LaMelo Ball,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.6404286281254134e-4,0.5254237288135594,3.1221060986903027e-4,1.1259250133527887,31
"{player=LaMelo Ball,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.6933456806455881e-4,0.6037735849056604,2.8046037835692555e-4,1.1320604953719409,32
"{player=LaMelo Ball,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.4816774705648896e-4,0.5283018867924528,2.8046037835692555e-4,1.1320925879846664,28
"{player=LaMelo Ball,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.4816774705648896e-4,0.6511627906976745,2.275433258367509e-4,1.220914080764506,28
"{player=LaMelo Ball,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=not_made},1.5345945230850643e-4,0.5087719298245614,3.016271993649954e-4,0.953934748567255,29
"{player=LaMelo Ball,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.010847995766636e-4,0.6440677966101694,3.122106098690303e-4,1.2076111428385004,38
"{player=Justin Holiday,period=4,shottype=Corner3,value=3,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.6111111111111112,1.9050138907262865e-4,1.145818175003197,22
"{player=Justin Holiday,period=3,shottype=Corner3,value=3,and1=not_and1}",{made=is_made},1.005423997883318e-4,0.5277777777777778,1.9050138907262865e-4,1.130969480258491,19
"{player=Justin Holiday,period=2,shottype=Corner3,value=3,and1=not_and1}",{made=not_made},1.4287604180447148e-4,0.6136363636363636,2.3283503108876834e-4,1.1505529608503178,27
"{player=Justin Holiday,period=1,shottype=Corner3,value=3,and1=not_and1}",{made=not_made},1.6404286281254134e-4,0.5849056603773585,2.8046037835692555e-4,1.0966836048915676,31
"{player=Justin Holiday,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.381267363407858e-4,0.703125,3.386691361291176e-4,1.3183419343076557,45
"{player=Justin Holiday,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.751686731049081e-4,0.6341463414634146,4.3391983066543195e-4,1.1890086605354684,52
"{player=Justin Holiday,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.9579309432464612e-4,0.7115384615384616,2.75168673104908e-4,1.3341169660002261,37
"{player=Justin Holiday,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.005423997883318e-4,0.6785714285714286,1.4816774705648896e-4,1.454103617475203,19
"{player=Justin Holiday,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.487101468448207e-4,0.6103896103896104,4.074613044053446e-4,1.1444653790468768,47
"{player=Jalen Brunson,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.5345945230850643e-4,0.5087719298245614,3.016271993649954e-4,1.0902420474513987,29
"{player=Jalen Brunson,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.2170922079640164e-4,0.5227272727272727,2.3283503108876836e-4,0.9801006703539742,23
"{player=Jalen Brunson,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.270009260484191e-4,0.5581395348837209,2.275433258367509e-4,1.0464977835124336,24
"{player=Jalen Brunson,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.7991797856859373e-4,0.723404255319149,2.487101468448207e-4,1.5501754130306757,34
"{player=Jalen Brunson,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.1112581029236671e-4,0.6176470588235294,1.799179785685937e-4,1.1580729148428035,21
"{player=Jalen Brunson,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.270009260484191e-4,0.7272727272727273,1.7462627331657626e-4,1.363618323970747,24
"{player=Jalen Brunson,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.3229263130043657e-4,0.6756756756756757,1.9579309432464612e-4,1.4478983388800029,25
"{player=Jalen Brunson,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.3229263130043657e-4,0.5434782608695652,2.434184415928033e-4,1.0190082584020526,25
"{player=Jalen Brunson,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.5345945230850643e-4,0.7435897435897436,2.0637650482868106e-4,1.5934306847366597,29
"{player=Rudy Gay,period=2,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.2170922079640164e-4,0.5348837209302325,2.2754332583675092e-4,1.0028937091994155,23
"{player=Rudy Gay,period=1,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.6785714285714286,1.4816774705648896e-4,1.2723045969191344,19
"{player=Rudy Gay,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.0583410504034925e-4,0.5555555555555556,1.9050138907262865e-4,1.1904941897457801,20
"{player=Rudy Gay,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.5345945230850643e-4,0.6170212765957447,2.487101468448208e-4,1.1568995886879474,29
"{player=Rudy Gay,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.9579309432464612e-4,0.578125,3.3866913612911763e-4,1.0839700348751835,37
"{player=Rudy Gay,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.116682100806985e-4,0.7407407407407407,2.85752083608943e-4,1.3888705151553902,40
"{player=Rudy Gay,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.5345945230850643e-4,0.5087719298245614,3.016271993649954e-4,0.953934748567255,29
"{player=Rudy Gay,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.4287604180447148e-4,0.6,2.381267363407858e-4,1.1249851172758663,27
"{player=Luguentz Dort,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.6666666666666666,1.587511575605239e-4,1.2499834636398512,20
"{player=Luguentz Dort,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.2170922079640164e-4,0.6388888888888888,1.9050138907262867e-4,1.1979008193215241,23
"{player=Luguentz Dort,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.1695991533271598e-4,0.7192982456140351,3.016271993649954e-4,1.34866636866405,41
"{player=Luguentz Dort,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=not_made},1.9579309432464612e-4,0.6491228070175439,3.016271993649954e-4,1.2170891619651183,37
"{player=Luguentz Dort,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},3.1750231512104774e-4,0.7692307692307693,4.1275300965736207e-4,1.4422886118921363,60
"{player=Luguentz Dort,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.5116279069767442,2.275433258367509e-4,0.9592896348863976,22
"{player=Luguentz Dort,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.4287604180447148e-4,0.6,2.381267363407858e-4,1.1249851172758663,27
"{player=Luguentz Dort,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.3229263130043657e-4,0.5434782608695652,2.434184415928033e-4,1.1646138812730458,25
"{player=Luguentz Dort,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},3.0691890461701285e-4,0.6236559139784946,4.92128588437624e-4,1.1693393692114737,58
"{player=Mike Conley,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.4287604180447148e-4,0.6,2.381267363407858e-4,1.1249851172758663,27
"{player=Mike Conley,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.4287604180447148e-4,0.5869565217391305,2.4341844159280325e-4,1.1005289190742171,27
"{player=Mike Conley,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.2170922079640164e-4,0.5476190476190477,2.2225162058473342e-4,1.0267721308470208,23
"{player=Mike Conley,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.4816774705648896e-4,0.5833333333333334,2.540018520968382e-4,1.09373553068487,28
"{player=Mike Conley,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.487101468448207e-4,0.6351351351351351,3.9158618864929223e-4,1.1908626241433717,47
"{player=Mike Conley,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.2225162058473342e-4,0.6363636363636364,3.492525466331525e-4,1.1931660334744034,42
"{player=Mike Conley,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.1695991533271598e-4,0.5394736842105263,4.021695991533272e-4,1.0114997764980376,41
"{player=Gordon Hayward,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.6333333333333333,1.587511575605239e-4,1.1874842904578586,19
"{player=Gordon Hayward,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.4816774705648896e-4,0.5490196078431373,2.6987696785289055e-4,1.0293981465269364,28
"{player=Gordon Hayward,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.270009260484191e-4,0.5333333333333333,2.381267363407858e-4,0.999986770911881,24
"{player=Gordon Hayward,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.7462627331657626e-4,0.66,2.645852626008731e-4,1.2374836290034528,33
"{player=Gordon Hayward,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.005423997883318e-4,0.6129032258064516,1.6404286281254134e-4,1.3133839125582478,19
"{player=Gordon Hayward,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.3758433655245404e-4,0.6341463414634146,2.1695991533271598e-4,1.1890086605354684,26
"{player=Gordon Hayward,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.270009260484191e-4,0.7058823529411765,1.799179785685937e-4,1.5126279116769912,24
"{player=Gordon Hayward,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.4816774705648896e-4,0.6511627906976745,2.275433258367509e-4,1.220914080764506,28
"{player=Gordon Hayward,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.5345945230850643e-4,0.6041666666666666,2.5400185209683825e-4,1.2946624313485358,29
"{player=Gordon Hayward,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.5875115756052387e-4,0.5263157894736842,3.016271993649954e-4,0.9868290502419877,30
"{player=Brook Lopez,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.0583410504034925e-4,0.6060606060606061,1.7462627331657626e-4,1.1363486033089558,20
"{player=Brook Lopez,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.3229263130043657e-4,0.5813953488372093,2.275433258367509e-4,1.2458660125246537,25
"{player=Brook Lopez,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.5875115756052387e-4,0.7142857142857143,2.2225162058473342e-4,1.5306353868160032,30
"{player=Brook Lopez,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.0637650482868103e-4,0.6964285714285714,2.963354941129779e-4,1.492369502145603,39
"{player=Brook Lopez,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.1695991533271598e-4,0.6949152542372882,3.1221060986903027e-4,1.30294886464154,41
"{player=Brook Lopez,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.7462627331657626e-4,0.7674418604651163,2.2754332583675086e-4,1.644543136532543,33
"{player=Brook Lopez,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.6933456806455881e-4,0.6956521739130435,2.434184415928033e-4,1.3043305707546273,32
"{player=Brook Lopez,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.3758433655245404e-4,0.7222222222222222,1.9050138907262867e-4,1.547642446669514,26
"{player=Brook Lopez,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},2.5929355734885567e-4,0.6621621621621622,3.9158618864929223e-4,1.2415376294260685,49
"{player=Christian Wood,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.5428571428571428,1.852096838206112e-4,1.0178436775353075,19
"{player=Christian Wood,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.4816774705648896e-4,0.7567567567567568,1.9579309432464612e-4,1.4189001479155068,28
"{player=Christian Wood,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.270009260484191e-4,0.6857142857142857,1.8520968382061117e-4,1.2856972768867043,24
"{player=Christian Wood,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.3229263130043657e-4,0.7575757575757576,1.7462627331657626e-4,1.6234011678351548,25
"{player=Christian Wood,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.540018520968382e-4,0.7868852459016393,3.227940203730652e-4,1.6862081638366457,48
"{player=Christian Wood,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.4816774705648896e-4,0.5833333333333334,2.540018520968382e-4,1.09373553068487,28
"{player=Christian Wood,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.116682100806985e-4,0.6779661016949152,3.122106098690303e-4,1.452806468842308,40
"{player=Christian Wood,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.4287604180447148e-4,0.6428571428571429,2.222516205847334e-4,1.2053411970812853,27
"{player=Christian Wood,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.698769678528906e-4,0.7611940298507462,3.5454425188517004e-4,1.6311547256516807,51
"{player=Christian Wood,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.852096838206112e-4,0.603448275862069,3.0691890461701285e-4,1.131450548984348,35
"{player=Harrison Barnes,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.6933456806455881e-4,0.7272727272727273,2.3283503108876836e-4,1.363618323970747,32
"{player=Harrison Barnes,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.3229263130043657e-4,0.6410256410256411,2.0637650482868103e-4,1.2019071765767804,25
"{player=Harrison Barnes,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=is_made},1.0583410504034925e-4,0.5714285714285714,1.852096838206112e-4,1.2245083094528022,20
"{player=Harrison Barnes,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.5345945230850643e-4,0.6444444444444445,2.381267363407858e-4,1.380973260105105,29
"{player=Harrison Barnes,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.7462627331657626e-4,0.7333333333333333,2.3812673634078583e-4,1.3749818100038362,33
"{player=Harrison Barnes,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.116682100806985e-4,0.5970149253731343,3.5454425188517004e-4,1.2793370397268085,40
"{player=Harrison Barnes,period=3,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.7991797856859373e-4,0.6538461538461539,2.751686731049081e-4,1.2259453201083157,34
"{player=Harrison Barnes,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},2.010847995766636e-4,0.6666666666666666,3.016271993649954e-4,1.4285930276949361,38
"{player=Harrison Barnes,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.270009260484191e-4,0.631578947368421,2.010847995766636e-4,1.1841948602903853,24
"{player=Harrison Barnes,period=1,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.5345945230850643e-4,0.6904761904761905,2.2225162058473345e-4,1.4796142072554694,29
"{player=Harrison Barnes,period=1,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.7991797856859373e-4,0.576271186440678,3.1221060986903027e-4,1.080494180434448,34
"{player=Lou Williams,period=4,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.7991797856859373e-4,0.6415094339622641,2.8046037835692555e-4,1.202814276332687,34
"{player=Lou Williams,period=3,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.3229263130043657e-4,0.6944444444444444,1.9050138907262867e-4,1.3020661079581783,25
"{player=Lou Williams,period=2,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.4287604180447148e-4,0.574468085106383,2.487101468448207e-4,1.0771134101577442,27
"{player=Lou Williams,period=1,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.005423997883318e-4,0.7307692307692307,1.3758433655245404e-4,1.3701741812975292,19
"{player=Lou Williams,period=4,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},2.010847995766636e-4,0.6551724137931034,3.0691890461701285e-4,1.228432024611578,38
"{player=Lou Williams,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.2170922079640164e-4,0.6388888888888888,1.9050138907262867e-4,1.1979008193215241,23
"{player=Lou Williams,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.852096838206112e-4,0.603448275862069,3.0691890461701285e-4,1.131450548984348,35
"{player=Lou Williams,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.6404286281254134e-4,0.6458333333333334,2.540018520968382e-4,1.210921480401106,31
"{player=Lou Williams,period=4,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.1112581029236671e-4,0.5833333333333334,1.9050138907262865e-4,1.2500188992330692,21
"{player=Lou Williams,period=4,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.270009260484191e-4,0.5106382978723404,2.487101468448208e-4,0.9574341423624393,24
"{player=Lou Williams,period=2,shottype=Arc3,value=3,and1=not_and1}",{made=not_made},1.3758433655245404e-4,0.7878787878787878,1.7462627331657629e-4,1.4772531843016423,26
"{player=Rui Hachimura,period=3,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.4287604180447148e-4,0.5510204081632653,2.5929355734885567e-4,1.0331495974982443,27
"{player=Rui Hachimura,period=1,shottype=LongMidRange,value=2,and1=not_and1}",{made=not_made},1.4816774705648896e-4,0.6222222222222222,2.381267363407858e-4,1.166651232730528,28
"{player=Rui Hachimura,period=3,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.3758433655245404e-4,0.5306122448979592,2.5929355734885567e-4,0.9948847975909022,26
"{player=Rui Hachimura,period=2,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},1.1641751554438418e-4,0.6285714285714286,1.852096838206112e-4,1.1785558371461455,22
"{player=Rui Hachimura,period=1,shottype=ShortMidRange,value=2,and1=not_and1}",{made=not_made},2.010847995766636e-4,0.6031746031746031,3.3337743087710016e-4,1.1309374194836748,38
"{player=Rui Hachimura,period=3,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.4287604180447148e-4,0.7105263157894737,2.0108479957666356e-4,1.5225794110959188,27
"{player=Rui Hachimura,period=2,shottype=AtRim,value=2,and1=not_and1}",{made=is_made},1.5875115756052387e-4,0.5769230769230769,2.751686731049081e-4,1.2362824278129254,30
