date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2
2021-03-14,2021,0,,OKC,MEM,1427.64696954017,1538.32212906186,0.48464204315877374,0.5153579568412263,1435.6858687564,1530.28322984563,,,,,,,1405.60113194831,1527.09021296422,0.37985125553837684,0.6201487444616232,128,122
2021-03-14,2021,0,,GSW,UTA,1487.34051998728,1678.4020738469,0.3718724244581483,0.6281275755418517,1503.10716328002,1662.63543055416,,,,,,,1486.39052488251,1688.74789008055,0.31953847647784145,0.6804615235221585,131,119
2021-03-14,2021,0,,PHI,SAS,1613.67544353569,1503.69516782197,0.7700765736638141,0.2299234263361859,1623.31244348682,1494.05816787084,,,,,,,1543.37163314047,1497.99055352215,0.6701386065642075,0.32986139343579246,134,99
2021-03-14,2021,0,,ORL,MIA,1364.01795959257,1550.93562635291,0.37746116810406954,0.6225388318959304,1359.05068290126,1555.90290304422,,,,,,,1356.01811916024,1517.1697421109,0.3715853555634833,0.6284146444365166,97,102
2021-03-14,2021,0,,ATL,CLE,1484.03565200326,1352.35673005582,0.7914439249503546,0.20855607504964535,1489.39513531911,1346.99724673997,,,,,,,1486.02766274667,1328.20412753125,0.7518723656488602,0.24812763435113983,100,82
2021-03-14,2021,0,,MIN,POR,1333.2863179467,1521.29647549456,0.3759845226793665,0.6240154773206334,1339.77337591196,1514.8094175293,,,,,,,1418.61199999934,1491.08683529497,0.5061463904844428,0.49385360951555723,114,112
2021-03-14,2021,0,,HOU,BOS,1364.07379214523,1535.62606148865,0.3984595074231743,0.6015404925768257,1348.80250659074,1550.89734704314,,,,,,,1104.64947801069,1602.83865115603,0.07872802008961749,0.9212719799103826,107,134
2021-03-14,2021,0,,NOP,LAC,1454.54688477511,1604.00229930026,0.4293047656971629,0.5706952343028371,1474.01334409825,1584.53583997712,,,,,,,1498.43290813171,1644.88259273158,0.40465063888120906,0.595349361118791,135,115
2021-03-14,2021,0,,CHI,TOR,1443.16187469435,1540.95868717568,0.5031705992125086,0.4968294007874914,1461.08401639763,1523.0365454724,,,,,,,1412.23535245114,1370.65717619988,0.7220941744567739,0.27790582554322607,118,95
2021-03-15,2021,0,,CHO,SAC,1489.22679789271,1409.57162559231,0.7377251449665224,0.2622748550334776,1492.77328274033,1406.02514074469,,,,,,,1465.36736930054,1442.61050434702,0.6397749718374373,0.36022502816256274,122,116
2021-03-15,2021,0,,WAS,MIL,1398.06336214515,1602.09186990944,0.3546099915635688,0.6453900084364312,1390.85387562859,1609.301356426,,,,,,,1373.90723127863,1640.98810389257,0.2428623365332386,0.7571376634667614,122,133
2021-03-15,2021,0,,BRK,NYK,1602.62317423602,1495.46636147249,0.767186187315737,0.23281381268426304,1605.43412466481,1492.6554110437,,,,,,,1606.76064539222,1430.45159035995,0.8118423905206096,0.18815760947939042,117,112
2021-03-15,2021,0,,DET,SAS,1416.7080755947,1494.05816787084,0.5325497388501513,0.46745026114984867,1405.45101137735,1505.31523208819,,,,,,,1386.95718616105,1492.65198480024,0.5260732538184054,0.4739267461815946,99,109
2021-03-15,2021,0,,DAL,LAC,1547.12572123397,1584.53583997712,0.5891121626119962,0.41088783738800383,1534.25417648995,1597.40738472114,,,,,,,1567.85044456657,1630.24536454983,0.5791218100907924,0.42087818990920756,99,109
2021-03-15,2021,0,,PHO,MEM,1629.92617758163,1530.28322984563,0.7593715587231105,0.24062844127688954,1637.42414129611,1522.78526613115,,,,,,,1628.06858789195,1516.69505585673,0.8007463860301278,0.19925361396987218,122,99
2021-03-15,2021,0,,DEN,IND,1625.02780667181,1515.92713108434,0.7691788317729396,0.23082116822706045,1630.35240836044,1510.60252939571,,,,,,,1642.06218893701,1522.5012373582,0.7983239489661632,0.2016760510338368,121,106
2021-03-15,2021,0,,GSW,LAL,1503.10716328002,1618.39986008678,0.47800624193158975,0.5219937580684102,1481.95745188894,1639.54957147786,,,,,,,1496.92255342502,1526.62400102757,0.49377504165527736,0.5062249583447227,97,128
2021-03-16,2021,0,,BOS,UTA,1550.89734704314,1662.63543055416,0.48311396413169133,0.5168860358683087,1542.20627655232,1671.32650104498,,,,,,,1611.18810933329,1679.10281280219,0.5113955584781686,0.48860444152183136,109,117
2021-03-16,2021,0,,PHI,NYK,1623.31244348682,1492.6554110437,0.7904712973845881,0.2095287026154119,1625.29027273884,1490.67758179168,,,,,,,1565.75782364438,1430.60968749905,0.8093570983057402,0.1906429016942598,99,96
2021-03-16,2021,0,,CHI,OKC,1461.08401639763,1435.6858687564,0.6730142174998621,0.3269857825001379,1471.15676913769,1425.61311601634,,,,,,,1427.70262127995,1409.64085296917,0.6357871708086276,0.36421282919137243,123,102
2021-03-16,2021,0,,MIA,CLE,1555.90290304422,1346.99724673997,0.8554749420275111,0.14452505797248894,1559.02337345465,1343.87677632954,,,,,,,1560.2760414394,1310.77049437678,0.8639778890406205,0.13602211095937955,113,98
2021-03-16,2021,0,,HOU,ATL,1348.80250659074,1489.39513531911,0.4418468755935807,0.5581531244064193,1338.84307940992,1499.35456249993,,,,,,,1328.8701154504,1522.38658208923,0.33427523174224166,0.6657247682577583,107,119
2021-03-16,2021,0,,POR,NOP,1514.8094175293,1474.01334409825,0.6922133458202777,0.3077866541797223,1517.04563001031,1471.77713161724,,,,,,,1486.00662689227,1514.02457638571,0.5656405018683528,0.4343594981316472,125,124
2021-03-16,2021,0,,LAL,MIN,1639.54957147786,1339.77337591196,0.9089843800775134,0.09101561992248663,1641.48854788433,1337.83439950549,,,,,,,1545.40439687502,1420.09655811788,0.7125043993597869,0.28749560064021307,137,121
2021-03-17,2021,0,,PHI,MIL,1625.29027273884,1609.301356426,0.6609847942060227,0.33901520579397726,1616.07450869526,1618.51712046958,,,,,,,1565.92691109046,1643.8383914485,0.4228205625293942,0.5771794374706058,105,109
2021-03-17,2021,0,,DET,TOR,1405.45101137735,1523.0365454724,0.4747139718434879,0.5252860281565122,1412.19002352594,1516.29753332381,,,,,,,1399.14788515681,1516.29112049344,0.44572443605154205,0.554275563948458,116,112
2021-03-17,2021,0,,IND,BRK,1510.60252939571,1605.43412466481,0.5074373837034949,0.4925626162965051,1500.68289653414,1615.35375752638,,,,,,,1517.96418351212,1605.04755913757,0.48024096807316574,0.5197590319268343,115,124
2021-03-17,2021,0,,WAS,SAC,1390.85387562859,1406.02514074469,0.6197090440964094,0.38029095590359063,1384.42917615872,1412.44984021456,,,,,,,1395.1493560531,1468.86350504351,0.49691565588851566,0.5030843441114843,119,121
2021-03-17,2021,0,,HOU,GSW,1338.84307940992,1481.95745188894,0.43826996804040164,0.5617300319595984,1327.9451834928,1492.85534780606,,,,,,,1351.17488665803,1483.99358435353,0.36061336041181546,0.6393866395881845,94,108
2021-03-17,2021,0,,CHI,SAS,1471.15676913769,1505.31523208819,0.593635355191673,0.406364644808327,1460.61317498707,1515.85882623881,,,,,,,1436.34529069477,1498.82113325136,0.45300331947893274,0.5469966805210673,99,106
2021-03-17,2021,0,,CLE,BOS,1343.87677632954,1542.20627655232,0.3621533614359154,0.6378466385640846,1355.52518969464,1530.55786318722,,,,,,,1317.84745108453,1570.57291019121,0.260947989442831,0.739052010557169,117,110
2021-03-17,2021,0,,DEN,CHO,1630.35240836044,1492.77328274033,0.7969946095397568,0.20300539046024324,1636.89323539559,1486.23245570518,,,,,,,1646.28551723348,1468.53723837488,0.850428321381836,0.149571678618164,129,104
2021-03-17,2021,0,,MEM,MIA,1522.78526613115,1559.02337345465,0.5907442602893628,0.4092557397106372,1527.71059570068,1554.09804388512,,,,,,,1515.95323666178,1510.16412943424,0.66735172825391,0.33264827174609,89,85
2021-03-17,2021,0,,DAL,LAC,1534.25417648995,1597.40738472114,0.5528288823640979,0.4471711176359021,1546.46734999806,1585.19421121303,,,,,,,1579.6467044511,1633.00456230178,0.5282142851352708,0.4717857148647292,105,89
2021-03-18,2021,0,,WAS,UTA,1384.42917615872,1671.32650104498,0.25428885297851483,0.7457111470214852,1401.49861194587,1654.25706525783,,,,,,,1403.00237322424,1683.29942764103,0.18766993061413265,0.8123300693858674,131,122
2021-03-18,2021,0,,ATL,OKC,1499.35456249993,1425.61311601634,0.7310853488167364,0.26891465118326363,1507.8863643426,1417.08131417367,,,,,,,1505.69571854435,1394.38002030039,0.747997455947607,0.252002544052393,116,93
2021-03-18,2021,0,,NYK,ORL,1490.67758179168,1359.05068290126,0.7913944901864823,0.20860550981351766,1492.10028286587,1357.62798182707,,,,,,,1431.34775874871,1402.45683509908,0.6448146540641656,0.3551853459358344,94,93
2021-03-18,2021,0,,POR,NOP,1517.04563001031,1471.77713161724,0.6976711857507426,0.3023288142492574,1521.96392581255,1466.858835815,,,,,,,1483.53035817383,1514.91260862129,0.5553419796138376,0.4446580203861624,101,93
2021-03-18,2021,0,,PHO,MIN,1637.42414129611,1337.83439950549,0.9088955438981261,0.0911044561018739,1620.52585510154,1354.73268570006,,,,,,,1631.4200433966,1417.69803132653,0.8451711362245837,0.15482886377541627,119,123
2021-03-18,2021,0,,LAL,CHO,1641.48854788433,1486.23245570518,0.8129619420135505,0.18703805798644946,1644.90913586061,1482.8118677289,,,,,,,1558.46291712348,1461.95620063034,0.7792370050364322,0.22076299496356777,116,105
2021-03-19,2021,0,,CLE,SAS,1355.52518969464,1515.85882623881,0.414035295798485,0.585964704201515,1349.41677900073,1521.96723693272,,,,,,,1284.41204447283,1504.47503590059,0.3051054800792398,0.6948945199207601,110,116
2021-03-19,2021,0,,BOS,SAC,1530.55786318722,1412.44984021456,0.7782557843394775,0.2217442156605225,1509.79585799886,1433.21184540292,,,,,,,1603.82548324132,1465.62330530845,0.7665009563214685,0.23349904367853147,96,107
2021-03-19,2021,0,,ORL,BRK,1357.62798182707,1615.35375752638,0.2874210396420198,0.7125789603579802,1372.43590673467,1600.54583261878,,,,,,,1414.80650673047,1611.08418028394,0.2696846351039433,0.7303153648960568,121,113
2021-03-19,2021,0,,MIA,IND,1554.09804388512,1500.68289653414,0.7074701196306553,0.2925298803693447,1521.42108675174,1533.35985366752,,,,,,,1565.10407158376,1510.97208954322,0.6715764184245938,0.3284235815754062,110,137
2021-03-19,2021,0,,MEM,GSW,1527.71059570068,1492.85534780606,0.684879802959855,0.31512019704014504,1508.89760479415,1511.66833871259,,,,,,,1516.65051446626,1460.65455888067,0.6791734448898434,0.32082655511015656,103,116
2021-03-19,2021,0,,TOR,UTA,1516.29753332381,1654.25706525783,0.4455881737857343,0.5544118262142657,1511.46214693278,1659.09245164886,,,,,,,1602.51129868923,1634.37086796541,0.6222632030636668,0.3777367969363332,112,115
2021-03-19,2021,0,,HOU,DET,1327.9451834928,1412.19002352594,0.5226579690221684,0.47734203097783157,1314.97365996644,1425.1615470523,,,,,,,1401.20275660388,1396.9789221289,0.6139799007150801,0.38602009928491987,100,113
2021-03-19,2021,0,,DEN,CHI,1636.89323539559,1460.61317498707,0.8306717921183594,0.1693282078816406,1638.64732695472,1458.85908342794,,,,,,,1647.59935033678,1435.91641649701,0.8718940042394494,0.1281059957605506,131,127
2021-03-19,2021,0,,PHO,MIN,1620.52585510154,1354.73268570006,0.8914535119402195,0.10854648805978051,1622.48011248477,1352.77842831683,,,,,,,1622.1358421388,1424.56734974694,0.8308437249217213,0.16915627507827868,113,101
2021-03-19,2021,0,,POR,DAL,1521.96392581255,1546.46734999806,0.6069699531224299,0.39303004687757015,1527.69610682008,1540.73516899053,,,,,,,1516.93377337701,1584.91773845578,0.450912368647644,0.549087631352356,125,119
2021-03-20,2021,0,,LAL,ATL,1644.90913586061,1507.8863643426,0.7964759494194823,0.2035240505805177,1631.07590201685,1521.71959818636,,,,,,,1583.38622872996,1529.72581159698,0.6872845253319453,0.3127154746680547,94,99
2021-03-20,2021,0,,MEM,GSW,1508.89760479415,1511.66833871259,0.6363823472776365,0.36361765272236346,1515.02387776397,1505.54206574277,,,,,,,1506.96291069522,1442.39990659118,0.6861651609273406,0.3138348390726594,111,103
2021-03-20,2021,0,,PHI,SAC,1616.07450869526,1433.21184540292,0.8359350290140241,0.16406497098597594,1621.05741104828,1428.2289430499,,,,,,,1561.17987540127,1473.97566043085,0.7643270896867032,0.23567291031329685,129,105
2021-03-20,2021,0,,MIL,SAS,1618.51712046958,1521.96723693272,0.7561030874832056,0.24389691251679435,1622.06322581536,1518.42113158694,,,,,,,1656.07891187688,1503.21136395583,0.8266554593546808,0.17334454064531923,120,113
2021-03-20,2021,0,,LAC,CHO,1585.19421121303,1482.8118677289,0.7622412165565483,0.2377587834434517,1593.48567786533,1474.5204010766,,,,,,,1625.59777451923,1451.59835673341,0.7971417549744878,0.2028582450255122,125,98
2021-03-21,2021,0,,MIA,IND,1521.42108675174,1533.35985366752,0.6240844565160387,0.3759155434839613,1513.91419989961,1540.86674051965,,,,,,,1544.42053760058,1528.43710825128,0.6201833335849011,0.3798166664150989,106,109
2021-03-21,2021,0,,HOU,OKC,1314.97365996644,1417.08131417367,0.4969668789821693,0.5030331210178307,1310.17919086738,1421.87578327273,,,,,,,1384.18250867861,1194.42227804543,0.8201562423394817,0.1798437576605183,112,114
2021-03-21,2021,0,,DEN,NOP,1638.64732695472,1466.858835815,0.8270038943348145,0.17299610566518553,1623.77340420992,1481.7327585598,,,,,,,1641.99563395817,1501.1310479443,0.8194117218041477,0.18058827819585233,108,113
2021-03-21,2021,0,,BOS,ORL,1509.79585799886,1372.43590673467,0.7967904023177556,0.20320959768224445,1514.59772092562,1367.63404380791,,,,,,,1587.81110420456,1426.17721438055,0.7971066519134613,0.2028933480865387,112,96
2021-03-21,2021,0,,BRK,WAS,1600.54583261878,1401.49861194587,0.8483160492360673,0.1516839507639327,1602.60529432094,1399.43915024371,,,,,,,1607.80152800936,1396.20805306381,0.8309830281351562,0.16901697186484377,113,106
2021-03-21,2021,0,,CLE,TOR,1349.41677900073,1511.46214693278,0.4116467756571668,0.5883532243428332,1363.05065866196,1497.82826727155,,,,,,,1289.65910398696,1602.26313282652,0.20423026309669348,0.7957697369033065,116,105
2021-03-21,2021,0,,DET,CHI,1425.1615470523,1458.85908342794,0.594275259421345,0.40572474057865504,1409.01852689849,1475.00210358175,,,,,,,1403.44843907636,1434.16066903155,0.5676655947974428,0.43233440520255717,86,100
2021-03-21,2021,0,,NYK,PHI,1492.10028286587,1621.05741104828,0.458423567560147,0.541576432439853,1488.47837258434,1624.67932132981,,,,,,,1450.20291894517,1547.21622315644,0.5275659058156059,0.4724340941843941,100,101
2021-03-21,2021,0,,POR,DAL,1527.69610682008,1540.73516899053,0.6225973619320249,0.37740263806797514,1491.53293751754,1576.89833829307,,,,,,,1532.75890689305,1576.66193153846,0.5374803702731323,0.46251962972686766,92,132
2021-03-21,2021,0,,PHO,LAL,1622.48011248477,1631.07590201685,0.6285881997493005,0.37141180025069953,1632.61919772817,1620.93681677345,,,,,,,1636.47205212735,1476.13671084903,0.8396799839930607,0.16032001600693935,111,94
2021-03-22,2021,0,,CLE,SAC,1363.05065866196,1428.2289430499,0.5499453545500881,0.4500546454499119,1348.4988351017,1442.78076661016,,,,,,,1332.5696326501,1472.32868805199,0.34862885387158554,0.6513711461284144,105,119
2021-03-22,2021,0,,MIN,OKC,1352.77842831683,1421.87578327273,0.544355574078138,0.45564442592186205,1341.91247018039,1432.74174140917,,,,,,,1424.14774557578,1301.92502217357,0.8027494006560719,0.19725059934392808,103,112
2021-03-22,2021,0,,SAS,CHO,1518.42113158694,1474.5204010766,0.6960078779409753,0.3039921220590247,1509.62645658081,1483.31507608273,,,,,,,1502.6280678243,1432.73502589786,0.6978660802048839,0.30213391979511606,97,100
2021-03-22,2021,0,,HOU,TOR,1310.17919086738,1497.82826727155,0.3764723180148624,0.6235276819851376,1330.60468891977,1477.40276921916,,,,,,,1326.99993720031,1589.07609410175,0.25559245263356944,0.7444075473664306,117,99
2021-03-22,2021,0,,MIL,IND,1622.06322581536,1540.86674051965,0.7394382337797354,0.2605617662202646,1631.28442020698,1531.64554612803,,,,,,,1547.1851374121,1531.28312349397,0.6965618898093571,0.30343811019064293,140,113
2021-03-22,2021,0,,CHI,UTA,1475.00210358175,1659.09245164886,0.38129317770094,0.6187068222990599,1461.3034159411,1672.79113928951,,,,,,,1443.24281045022,1658.83429971489,0.2552208658574136,0.7447791341425865,95,120
2021-03-22,2021,0,,MEM,BOS,1515.02387776397,1514.59772092562,0.64062996787089,0.35937003212911,1520.1683848522,1509.45321383739,,,,,,,1505.19909826338,1550.03805890719,0.6126321704172057,0.38736782958279425,132,126
2021-03-22,2021,0,,LAC,ATL,1593.48567786533,1521.71959818636,0.7288439249109367,0.27115607508906325,1598.12671381434,1517.07856223735,,,,,,,1630.00363032614,1550.12074997088,0.7048156454939789,0.2951843545060211,119,110
2021-03-23,2021,0,,ORL,DEN,1367.63404380791,1623.77340420992,0.2892950199767474,0.7107049800232526,1361.97042824676,1629.43701977107,,,,,,,1434.71637416697,1634.98314453264,0.3243738697372111,0.6756261302627888,99,110
2021-03-23,2021,0,,NYK,WAS,1488.47837258434,1399.43915024371,0.7480420978573055,0.25195790214269453,1495.14505141772,1392.77247141033,,,,,,,1448.86700621093,1393.61965731019,0.6721819695853204,0.3278180304146796,131,113
2021-03-23,2021,0,,NOP,LAL,1481.7327585598,1620.93681677345,0.44381906396060183,0.5561809360393981,1498.55360646063,1604.11596887262,,,,,,,1507.73707345146,1498.84507059111,0.6124060358754034,0.38759396412459657,128,111
2021-03-23,2021,0,,MIA,PHO,1513.91419989961,1632.61919772817,0.4731073216688565,0.5268926783311435,1504.23961265174,1642.29378497604,,,,,,,1550.21107179294,1644.22474797889,0.4817028295707471,0.5182971704292529,100,110
2021-03-23,2021,0,,GSW,PHI,1505.54206574277,1624.67932132981,0.4724870941340324,0.5275129058659676,1495.88345231371,1634.33793475887,,,,,,,1450.38404295212,1568.60395763011,0.43699562157522825,0.5630043784247718,98,108
2021-03-23,2021,0,,POR,BRK,1491.53293751754,1602.60529432094,0.48407098992086567,0.5159290100791343,1485.46381048443,1608.67442135405,,,,,,,1514.2313149422,1526.91922627318,0.6024824654926786,0.3975175345073214,112,116
2021-03-24,2021,0,,IND,DET,1531.64554612803,1409.01852689849,0.7827125084772305,0.2172874915227695,1534.24147444962,1406.4225985769,,,,,,,1503.46139590724,1407.75793711989,0.7282779355834865,0.2717220644165135,116,111
2021-03-24,2021,0,,TOR,DEN,1477.40276921916,1629.43701977107,0.42567159439622076,0.5743284056037792,1499.72233039077,1607.11745859946,,,,,,,1578.19467942121,1637.99958606819,0.5803839672465456,0.4196160327534544,135,111
2021-03-24,2021,0,,MIL,BOS,1631.28442020698,1509.45321383739,0.7819323807381312,0.2180676192618688,1633.07415188119,1507.66348216318,,,,,,,1643.21927607089,1587.02969001114,0.6839270570420118,0.31607294295798816,121,119
2021-03-24,2021,0,,HOU,CHO,1330.60468891977,1483.31507608273,0.42472033502943,0.57527966497057,1314.97823810701,1498.94152689549,,,,,,,1402.40798428178,1454.9614054949,0.5260814020667325,0.4739185979332675,97,122
2021-03-24,2021,0,,CHI,CLE,1461.3034159411,1348.4988351017,0.7729425470284181,0.22705745297158186,1443.16871633648,1366.63353470632,,,,,,,1436.59132426778,1324.93570752823,0.7469641236059273,0.25303587639407266,94,103
2021-03-24,2021,0,,ORL,PHO,1361.97042824676,1642.29378497604,0.26153131248418227,0.7384686875158177,1368.94642565407,1635.31778756873,,,,,,,1433.08626587949,1650.31040235758,0.30165223933252483,0.6983477606674752,112,111
2021-03-24,2021,0,,OKC,MEM,1432.74174140917,1520.1683848522,0.5180866196112086,0.4819133803887914,1422.55332573044,1530.35680053093,,,,,,,1285.8856198711,1505.62332184949,0.3069890289100194,0.6930109710899806,107,116
2021-03-24,2021,0,,MIN,DAL,1341.91247018039,1576.89833829307,0.3149579427041738,0.6850420572958262,1332.59992833914,1586.21088013432,,,,,,,1415.48005367588,1595.23660791666,0.3675093936297919,0.632490606370208,108,128
2021-03-24,2021,0,,SAS,LAC,1509.62645658081,1598.12671381434,0.5165434192905393,0.48345658070946074,1485.18475272003,1622.56841767512,,,,,,,1500.79603677486,1632.77883156322,0.4289878614115335,0.5710121385884666,101,134
2021-03-24,2021,0,,UTA,BRK,1672.79113928951,1608.67442135405,0.7200544613679766,0.2799455386320234,1683.61240824573,1597.85315239783,,,,,,,1680.736273177,1524.58853231759,0.8534542023762328,0.14654579762376718,118,88
2021-03-24,2021,0,,SAC,ATL,1442.78076661016,1517.07856223735,0.536921118700057,0.463078881299943,1447.16567392754,1512.69365491997,,,,,,,1470.4581415586,1561.08211868265,0.4544339926222277,0.5455660073777723,110,108
2021-03-25,2021,0,,MIA,POR,1504.23961265174,1485.46381048443,0.6645703465365774,0.3354296534634226,1496.02868892184,1493.67473421433,,,,,,,1423.2948712181,1525.49613292142,0.476317970460864,0.523682029539136,122,125
2021-03-25,2021,0,,NYK,WAS,1495.14505141772,1392.77247141033,0.7622310307460348,0.23776896925396518,1497.73346882192,1390.18405400613,,,,,,,1458.14513170701,1362.12435629603,0.7216403092082279,0.27835969079177214,106,102
2021-03-25,2021,0,,SAS,LAC,1485.18475272003,1622.56841767512,0.4464072455583991,0.5535927544416008,1474.56295633116,1633.19021406399,,,,,,,1499.04435773372,1655.60938951749,0.384630319207369,0.615369680792631,85,98
2021-03-25,2021,0,,SAC,GSW,1447.16567392754,1495.88345231371,0.5732697265918456,0.4267302734081544,1461.52098836883,1481.52813787242,,,,,,,1501.48628012068,1390.17663341862,0.6850699752861575,0.31493002471384246,141,119
2021-03-25,2021,0,,LAL,PHI,1604.11596887262,1634.33793475887,0.5990899468933417,0.4009100531066583,1592.59414500345,1645.85975862804,,,,,,,1487.01716237825,1572.70310433639,0.46763028921170163,0.5323697107882983,101,109
2021-03-26,2021,0,,DET,BRK,1406.4225985769,1597.85315239783,0.3713763972395979,0.6286236027604021,1403.07833226953,1601.1974187052,,,,,,,1371.5636666236,1555.6001807623,0.36165959917016627,0.6383404008298337,111,113
2021-03-26,2021,0,,TOR,PHO,1499.72233039077,1635.31778756873,0.44895249954059374,0.5510475004594062,1494.20087914129,1640.83923881821,,,,,,,1585.7614943278,1640.23793194668,0.5336699837010147,0.4663300162989853,100,104
2021-03-26,2021,0,,MIL,BOS,1633.07415188119,1507.66348216318,0.7854254170822572,0.21457458291774278,1615.67420126203,1525.06343278234,,,,,,,1675.16310635782,1589.18860542288,0.7157935039074699,0.2842064960925301,114,122
2021-03-26,2021,0,,NOP,DEN,1498.55360646063,1607.11745859946,0.4876781214080245,0.5123218785919754,1491.73636379667,1613.93470126342,,,,,,,1510.96099209087,1655.93793385271,0.40197942344130305,0.598020576558697,108,113
2021-03-26,2021,0,,CHO,MIA,1498.94152689549,1496.02868892184,0.6439188183481532,0.35608118165184677,1503.57204876287,1491.39816705446,,,,,,,1465.65873456981,1509.6762150033,0.6078761515140729,0.3921238484859271,110,105
2021-03-26,2021,0,,ORL,POR,1368.94642565407,1493.67473421433,0.46447307277425653,0.5355269272257435,1361.28302280417,1501.33813706423,,,,,,,1235.23887798586,1435.65054052414,0.38302850375539804,0.616971496244602,105,112
2021-03-26,2021,0,,MIN,HOU,1332.59992833914,1314.97823810701,0.6630877617673703,0.3369122382326297,1337.36230300986,1310.21586343629,,,,,,,1409.61951099415,1290.25490406635,0.762450243268614,0.237549756731386,107,101
2021-03-26,2021,0,,DAL,IND,1586.21088013432,1534.24147444962,0.7057447873893831,0.29425521261061693,1564.57722075317,1555.87513383077,,,,,,,1561.90505171568,1526.54740735214,0.6502540181802056,0.34974598181979444,94,109
2021-03-26,2021,0,,UTA,MEM,1683.61240824573,1530.35680053093,0.8112046081443987,0.18879539185560135,1685.36773633565,1528.60147244101,,,,,,,1691.83042600057,1511.09881010036,0.8441911702670599,0.15580882973294008,117,114
2021-03-26,2021,0,,GSW,ATL,1481.52813787242,1512.69365491997,0.5977846994080893,0.4022153005919107,1463.74060723092,1530.48118556147,,,,,,,1401.33300863793,1556.93085743136,0.3183185031582981,0.6816814968417019,108,124
2021-03-26,2021,0,,LAL,CLE,1592.59414500345,1366.63353470632,0.8671947843346585,0.13280521566534154,1595.30376042456,1363.92391928521,,,,,,,1484.4390032577,1300.02817731061,0.7802988611326526,0.21970113886734743,100,86
2021-03-27,2021,0,,MIN,HOU,1337.36230300986,1310.21586343629,0.6752250892957772,0.3247749107042228,1311.03804112076,1336.54012532539,,,,,,,1407.48897581716,1336.46668624433,0.7006977416203476,0.2993022583796524,107,129
2021-03-27,2021,0,,WAS,DET,1390.18405400613,1403.07833226953,0.6227931759590374,0.3772068240409626,1399.25498109387,1394.00740518179,,,,,,,1381.61431339313,1370.34450852463,0.6767113042629281,0.32328869573707186,106,92
2021-03-27,2021,0,,MIL,NYK,1615.67420126203,1497.73346882192,0.7780895510212562,0.2219104489787438,1601.09956590277,1512.30810418118,,,,,,,1639.20712909945,1442.29586051732,0.7895360591425611,0.2104639408574389,96,102
2021-03-27,2021,0,,SAS,CHI,1474.56295633116,1443.16871633648,0.6805642435695841,0.3194357564304159,1482.69027920047,1435.04139346717,,,,,,,1497.29373809311,1444.59535818782,0.683872269250058,0.31612773074994205,120,104
2021-03-27,2021,0,,OKC,BOS,1422.55332573044,1525.06343278234,0.49638772842359513,0.5036122715764049,1408.04081549047,1539.57594302231,,,,,,,1286.52992614343,1556.18321698383,0.3099759751456403,0.6900240248543597,94,111
2021-03-27,2021,0,,NOP,DAL,1491.73636379667,1564.57722075317,0.5390057316260917,0.46099426837390833,1500.51999820037,1555.79358634947,,,,,,,1499.14340933911,1562.16887054448,0.5127205320729086,0.4872794679270914,112,103
2021-03-27,2021,0,,UTA,MEM,1685.36773633565,1528.60147244101,0.8142801973558638,0.18571980264413623,1689.69979123409,1524.26941754257,,,,,,,1684.20247697829,1512.40197419721,0.8331313603997811,0.16686863960021892,126,110
2021-03-27,2021,0,,LAC,PHI,1633.19021406399,1645.85975862804,0.6230970392519535,0.3769029607480465,1640.50201301211,1638.54795967992,,,,,,,1601.98958162101,1569.37472767124,0.6354773115363346,0.3645226884636654,122,112
2021-03-27,2021,0,,SAC,CLE,1461.52098836883,1363.92391928521,0.7572130169624649,0.2427869830375351,1463.5469557653,1361.89795188874,,,,,,,1498.36182079449,1334.56765470301,0.8350058320198386,0.16499416798016142,100,98
2021-03-28,2021,0,,CHO,PHO,1503.57204876287,1640.83923881821,0.44657294660995617,0.5534270533900438,1498.08699501974,1646.32429256134,,,,,,,1466.72429572126,1649.01482314158,0.3558832639478384,0.6441167360521616,97,101
2021-03-28,2021,0,,TOR,POR,1494.20087914129,1501.33813706423,0.6305462430611656,0.3694537569388344,1484.61387754022,1510.9251386653,,,,,,,1583.9110247992,1573.58051599862,0.6243241041775932,0.3756758958224068,117,122
2021-03-28,2021,0,,DEN,ATL,1613.93470126342,1530.48118556147,0.7419336940375227,0.25806630596247726,1622.3161182462,1522.09976857869,,,,,,,1650.88918183203,1564.4139745755,0.7612692470331703,0.23873075296682966,126,102
2021-03-28,2021,0,,LAL,ORL,1595.30376042456,1361.28302280417,0.8724478886209516,0.12755211137904843,1596.42921127721,1360.15757195152,,,,,,,1495.18887256538,1398.11760341082,0.7401367144860566,0.25986328551394344,96,93
2021-03-29,2021,0,,WAS,IND,1399.25498109387,1555.87513383077,0.41923080707872723,0.5807691929212728,1410.30130477489,1544.82881014975,,,,,,,1388.25758849036,1536.84171437376,0.39812507728936,0.60187492271064,132,124
2021-03-29,2021,0,,BOS,NOP,1539.57594302231,1500.51999820037,0.6900750875773073,0.3099249124226927,1527.56777066888,1512.5281705538,,,,,,,1600.24294833558,1525.09324969961,0.6956068117043784,0.30439318829562156,109,115
